"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
519,"NCT01743859","Azacitidine and Lenalidomide for Relapsed and Refractory Patients With Acute Myeloid Leukemia",,"Completed","Has Results","Acute Myeloid Leukemia","Drug: Azacitidine|Drug: Lenalidomide|Other: Off Therapy","Percentage of Participants With Complete Remission or Complete Remission With Incomplete Recovery Blood Counts|Overall Response Rate|Response or Remission Duration|Toxicity and SAEs Related to Treatment|Overall Survival|Progression-free Survival|Determine Biomarkers That Predict Response/Toxicity","University of Colorado, Denver|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","37","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","12-1283.cc|NCI-2012-03191","December 6, 2012","April 27, 2016","August 3, 2016","December 6, 2012","October 8, 2019","October 8, 2019","University of Colorado Cancer Center, Aurora, Colorado, United States",,"https://ClinicalTrials.gov/show/NCT01743859"
520,"NCT01730586","Abraxane in CIMP-High Colorectal and Small Bowel Adenocarcinomas",,"Completed","No Results Available","Colorectal Cancer|Cancer of Gastrointestinal Tract","Drug: Abraxane","Response Rate in CIMP-High Colorectal Cancer and Small Bowel Adenocarcinoma|Progression-Free Survival","M.D. Anderson Cancer Center|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","34","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2012-0776|NCI-2013-00077","November 2012","August 2016","August 2016","November 21, 2012",,"August 16, 2016","University of Texas MD Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT01730586"
521,"NCT01703364","Fludarabine/Rituximab Combined With Escalating Doses of Lenalidomide in Untreated CLL",,"Completed","No Results Available","CLL|Chronic Lymphocytic Leukemia","Drug: Lenalidomide","Tolerability of escalated starting dose|Establishment of maximal tolerated dose (MTD) of Lenalidomide in combination with FR|Time to MTD|Safety profile of the FRL combination|Response rates in all phases by 4-colour flow cytometric and ASO-PCR MRD analysis|Risk factor analysis (FISH cytogenetics, CD38/ZAP-70 expression, mutation status)|Longitudinal definition of T cell subsets (including prognostic EM T cells and Treg cells)+/- PD1","Arbeitsgemeinschaft medikamentoese Tumortherapie|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","12","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AGMT_CLL-9|2011-004912-43","June 2012","March 2015","October 2015","October 10, 2012",,"May 26, 2016","Universitätsklinik für Innere Medizin Innsbruck, Klinische Abteilung für Hämatologie und Onkologie, Innsbruck, Tirol, Austria|Universitätsklinik der PMU Salzburg, Univ-Klinik für Innere Medizin III, Salzburg, Austria",,"https://ClinicalTrials.gov/show/NCT01703364"
522,"NCT01702844","Single Arm on the Tolerability of Weekly Nab-paclitaxel",,"Active, not recruiting","No Results Available","Non Small Cell Lung Cancer (NSCLC)","Drug: Nab-Paclitaxel","Number of subjects with adverse events|Post-baseline efficacy assessment","UNC Lineberger Comprehensive Cancer Center|Celgene","All","70 Years and older   (Older Adult)","Phase 2","42","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","LCCC 1210","June 25, 2013","January 2020","January 2021","October 8, 2012",,"February 19, 2019","Highlands Oncology Group, Fayetteville, Arkansas, United States|UNC Lineberger Comprehensive Cancer Center, Chapel Hill, North Carolina, United States|Rex Healthcare, Raleigh, North Carolina, United States|Cleveland Clinic, Cleveland, Ohio, United States|Fox Chase Cancer Center, Philadelphia, Pennsylvania, United States|University of Pittsburgh Medical Center, Pittsburgh, Pennsylvania, United States|Bon Secours Virginia Health System, Midlothian, Virginia, United States|Swedish Cancer Institute, Seattle, Washington, United States",,"https://ClinicalTrials.gov/show/NCT01702844"
523,"NCT01684150","A Phase 1, Open-Label, Dose-Escalation & Expanded Cohort, Continuous IV Infusion, Multi-center Study of the Safety, Tolerability,PK & PD of EPZ-5676 in Treatment Relapsed/Refractory Patients With Leukemias Involving",,"Completed","No Results Available","Acute Myeloid Leukemia|Acute Lymphoblastic Leukemia|Myelodysplastic Syndrome|Myeloproliferative Disorders","Drug: EPZ-5676","The maximum tolerated dose (MTD) and/or recommended phase 2 dose (RP2D) of EPZ-5676 as determined by incidence of protocol-specified dose-limiting adverse events.|Pharmacokinetic profile of EPZ-5676|The incidence of adverse events in patients treated with EPZ-5676|Anti-leukemic activity of EPZ-5676 in patients with acute leukemia harboring a MLL-rearrangement|Effects of EPZ-5676 on histone H3K79 methylation in peripheral blood mononuclear cells (PBMC).|Effects of EPZ-5676 on histone H3K79 methylation in leukemia cells","Epizyme, Inc.|Celgene","All","18 Years to 90 Years   (Adult, Older Adult)","Phase 1","51","Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","EPZ-5676-12-001","September 2012","November 2015","February 2016","September 12, 2012",,"August 4, 2016","Mayo Clinic Scottsdale-Phoenix, Scottsdale, Arizona, United States|Northwestern University, Chicago, Illinois, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Duke University Health System, Durham, North Carolina, United States|Sarah Cannon Research Institute, Nashville, Tennessee, United States|UT MD Anderson Cancer, Houston, Texas, United States|Universitätsklinikum Ulm, Ulm, Germany|Erasmus University Medical Center, Rotterdam, Netherlands",,"https://ClinicalTrials.gov/show/NCT01684150"
524,"NCT01615042","Phase I Study of Lenalidomide in Patients With Acute Leukemia",,"Terminated","No Results Available","Acute Leukemia","Drug: Lenalidomide","Maximum Tolerated Dose (measured by NCI Common Toxicity Criteria for Adverse Effects (CTCAE) version 4.0)|Rates of complete response (CR) and complete response without platelet recovery (CRi)|Pharmacokinetics of high-dose lenalidomide cell activity.|Define the effects of lenalidomide on T and Natural Killer (NK) cell activity.","University of California, Davis|Celgene","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 1","6","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","UCDCC#228|318008|RV_AML_PI_0696","August 2012","May 2017","May 2017","June 8, 2012",,"January 9, 2018","University of California Comprehensive Cancer Center, Sacramento, California, United States",,"https://ClinicalTrials.gov/show/NCT01615042"
525,"NCT01578954","Lenalidomide as Consolidation and Maintenance in Adults >/= 60 Years of Age With AML Following Standard Induction",,"Active, not recruiting","No Results Available","Acute Myeloid Leukemia","Drug: Lenalidomide","Determine the rate of dose limiting toxicities.|Frequency of toxicity|Duration of toxicity|Response rates","UNC Lineberger Comprehensive Cancer Center|Celgene","All","60 Years and older   (Adult, Older Adult)","Phase 1","26","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","LCCC 1111|12-0040","June 2012","August 3, 2016","March 2022","April 17, 2012",,"August 8, 2019","University of North Carolina at Chapel Hill - Lineberger Comprehensive Cancer Center, Chapel Hill, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT01578954"
526,"NCT01566435","Induction Chemotherapy With ACF Followed by Chemoradiation Therapy for Adv. Head & Neck Cancer",,"Active, not recruiting","Has Results","Head and Neck Neoplasms","Drug: paclitaxel albumin-stabilized nanoparticle formulation|Drug: Cisplatin|Drug: Fluorouracil|Radiation: Intensity modulated radiation therapy|Drug: Cetuximab|Procedure: Quality-of-life assessment","Percentage of Participants With Complete Response (CR) by Clinical Exam at Primary Tumor Site|Percentage of Participants With Partial Response (PR) at Primary Tumor Site|Number of Participants Per Anatomic Tumor Response by CT Scan|Metabolic Tumor Responses as Measured by FDG-PET/CT|Overall Survival Rate|Adverse Events as Measured by Number of Participants That Experienced Each Common Adverse Event During ACF Induction Therapy|Changes in Secreted Protein Acidic and Rich in Cysteine (SPARC) Expression by Immunohistochemistry (IHC) in Primary Tumor Tissue|Quality of Life (QOL)|Complete Response (CR) or Partial Response (PR) at Regional (Neck) Nodes as Measured by Clinical Exam|Changes in Ki-67 Expression by Immunohistochemistry (IHC) in Primary Tumor Tissue|Disease-free Survival (DFS) Rate|Progression-free Survival (PFS)","Washington University School of Medicine|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","30","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","201202113","August 9, 2012","October 31, 2013","October 31, 2023","March 29, 2012","December 14, 2015","July 23, 2019","Washington University School of Medicine, Saint Louis, Missouri, United States",,"https://ClinicalTrials.gov/show/NCT01566435"
527,"NCT01565499","Neoadjuvant Treatment With Nab-paclitaxel for Patients With Stage II and III Luminal Breast Cancer",,"Active, not recruiting","No Results Available","Breast Cancer","Drug: Nab-paclitaxel","The residual cancer burden grade III (RCB-III).|Analyses for pathological Response Rate|Analyses for objective response|Analyses for rate of conversion to BCS|Time-to-event Analyses|Toxicity and tolerability of nab-paclitaxel analysis.","Spanish Breast Cancer Research Group|Celgene","Female","18 Years and older   (Adult, Older Adult)","Phase 2","78","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","GEICAM/2011-02","April 2012","December 2012","August 2019","March 28, 2012",,"February 14, 2018","Corporación Sanitaria Parc Taulí, Sabadell, Barcelona, Spain|Instituto Oncológico de Guipúzcoa, Donostia-San Sebastián, Guipúzcoa, Spain|Hospital Universitario de Canarias, La Laguna, Santa Cruz De Tenerife, Spain|Complejo Hospitalario Universitario A Coruña, A Coruña, Spain|Hospital Clinic i Provincial, Barcelona, Spain|Hospital de la Santa Creu i Sant Pau, Barcelona, Spain|Complejo Hospitalario de Jaén, Jaén, Spain|Hospital General Universitario Gregorio Marañón, Madrid, Spain|Hospital La Paz, Madrid, Spain|Hospital Universitario Morales Meseguer, Murcia, Spain|Hospital Virgen de la Salud, Toledo, Spain|Instituto Valenciano de Oncología, Valencia, Spain|Hospital Miguel Servet, Zaragoza, Spain",,"https://ClinicalTrials.gov/show/NCT01565499"
528,"NCT01556776","A Study of Lenalidomide Maintenance for High-risk Patients With CLL Following First-line Therapy",,"Active, not recruiting","No Results Available","Chronic Lymphocytic Leukemia","Drug: lenalidomide|Drug: Placebo","Progression-free survival (PFS) based on independent review committee|Progression-free survival (PFS) based on investigator's assessment|Overall survival (OS)|Safety - adverse events (AEs)|Miminimal residual disease (MRD) levels in peripheral blood (PB)","German CLL Study Group|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 3","89","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","CLLM1|2011-004698-98|RV-CLL-GCLLSG-0725","July 20, 2012","March 2016","January 2021","March 16, 2012",,"August 1, 2019","University Hospital Cologne, Cologne, Germany|German CLL Study Group, Cologne, Germany",,"https://ClinicalTrials.gov/show/NCT01556776"
529,"NCT01484626","Bendamustine, Wkly Bortezomib, Lenalidomide and Dexamethasone for Multiple Myeloma","BVRD","Terminated","Has Results","Multiple Myeloma","Drug: Bendamustine","Number of Patients Experiencing a Toxicity","Loyola University|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","3","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","203145","May 5, 2011","June 18, 2014","June 18, 2014","December 2, 2011","July 10, 2018","July 10, 2018","Loyola University Medical Center, Maywood, Illinois, United States",,"https://ClinicalTrials.gov/show/NCT01484626"
530,"NCT01472562","Lenalidomide Plus Rituxan for Untreated Mantle Cell Lymphoma",,"Active, not recruiting","Has Results","Mantle Cell Lymphoma","Drug: lenalidomide|Biological: rituximab","Overall Response Rate|2-year Progression-free Survival","Weill Medical College of Cornell University|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","38","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","1103011566","July 29, 2011","April 2014","October 2022","November 16, 2011","April 7, 2017","February 28, 2019","Moffitt Cancer Center, Tampa, Florida, United States|University of Chicago, Chicago, Illinois, United States|Weill Cornell Medical College, New York, New York, United States|University of Pennsylvania, Philadelphia, Pennsylvania, United States",,"https://ClinicalTrials.gov/show/NCT01472562"
531,"NCT01433965","Study of Lenalidomide in Patients With Acute Myeloid Leukemia or High Risk Myelodysplastic Syndrome",,"Recruiting","No Results Available","Acute Myeloid Leukemia|Myelodysplastic Syndrome","Drug: Lenalidomide","Maximum-tolerated dose as assessed by NCI CTCAE, Version 4.0 and Graft versus Host Disease Staging|Disease relapse|Disease-free survival|Incidence of Graft versus Host disease","University of California, Davis|Celgene","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","24","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","111792|UCDCC#227","August 2012","October 2018","December 2019","September 14, 2011",,"March 2, 2018","University of California Davis, Sacramento, California, United States",,"https://ClinicalTrials.gov/show/NCT01433965"
532,"NCT01432600","Pomalidomide in Combination With High Dose Dexamethasone and Oral Cyclophosphamide",,"Completed","Has Results","Myeloma","Drug: Pomalidomide|Drug: Dexamethasone|Drug: Cyclophosphamide","Phase I - Maximum Tolerated Dose (MTD)|Phase II - Overall Response Rate (ORR)|Phase II - Median Progression Free Survival (PFS)|Phase II - Median Overall Survival (OS)|Phase II - Occurrence of Possibly Related Adverse Events (AEs)","H. Lee Moffitt Cancer Center and Research Institute|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","80","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MCC-16705|PO-MM-PI-0039","November 2011","August 2016","August 2016","September 13, 2011","May 23, 2017","May 23, 2017","University of California San Francisco, San Francisco, California, United States|H. Lee Moffitt Cancer Center and Research Institute, Tampa, Florida, United States|Mount Sinai School of Medicine, The Tisch Cancer Institute, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT01432600"
533,"NCT01364727","A Phase 2 Study of Amrubicin in Relapsed or Refractory Thymic Malignancies",,"Completed","Has Results","Thymoma|Thymus Cancer|Thymic Carcinoma","Drug: Amrubicin","Overall Response Rate (ORR)|Median Progression-free Survival (PFS)|Disease Control Rate (DCR)","Heather Wakelee|Celgene|Stanford University","All","18 Years and older   (Adult, Older Adult)","Phase 2","33","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","IRB-20444|SU-01142011-7369|THOR0003","June 2011","July 2014","December 31, 2018","June 2, 2011","March 14, 2017","April 16, 2019","Stanford University School of Medicine, Stanford, California, United States|Indiana University, Indianapolis, Indiana, United States",,"https://ClinicalTrials.gov/show/NCT01364727"
534,"NCT01350947","A Study of 5-Azacitidine (Vidaza®) in Patients With Chronic Myelomonocytic Leukemia",,"Completed","Has Results","Chronic Myelomonocytic Leukemia","Drug: 5-Azacitidine","Percentage of Patients With Complete Hematologic Response (According to IWG 2006 Criteria) in CMML Patients Treated With 5-azacitidine.","University of Utah|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","11","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","HCI47081","April 2011","September 2014","September 2014","May 10, 2011","October 29, 2015","June 13, 2016","Roswell Park Cancer Institute, Buffalo, New York, United States|Oregon Health and Science University, Portland, Oregon, United States|University of Utah, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT01350947"
535,"NCT01342172","Gemcitabine, Cisplatin, Plus Lenalidomide as First-line Therapy for Patients With Metastatic Urothelial Carcinoma",,"Terminated","Has Results","Urinary Bladder Neoplasms","Drug: Lenalidomide","Maximum Tolerated Dose (MTD) of Lenalidomide|Phase II: Progression-free Survival at 1 Year|The Objective Response Rate to Treatment With Gemcitabine, Cisplatin, Plus Lenalidomide|Number of Grade >=3 Adverse Events|Best Overall Response|To Determine the Impact of Treatment on Peripheral Blood Immune Cell Subsets|To Determine the Impact of Treatment on Circulating Tumor Cells","Icahn School of Medicine at Mount Sinai|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","9","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","GCO 10-1339","March 2011","June 2013","June 2013","April 27, 2011","November 26, 2014","April 23, 2019","National Cancer Institute, Bethesda, Maryland, United States|Icahn School of Medicine at Mount Sinai, New York, New York, United States|Huntsman Cancer Institute/University of Utah, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT01342172"
536,"NCT01331824","Trial of Amrubicin as Second-Line Therapy in Patients With Advanced/Metastatic Refractory Urothelial Carcinoma",,"Terminated","Has Results","Bladder Cancer","Drug: Amrubicin","Objective Response Rate as Measured by Response Evaluation Criteria in Solid Tumors (RECIST 1.1)|Progression-free Survival|Overall Survival|Safety as Measured by the Frequency and Type of Adverse Events as Per the Common Terminology for Adverse Events (CTCAE) Version 4.0.","Matthew Galsky|Celgene|Icahn School of Medicine at Mount Sinai","All","18 Years and older   (Adult, Older Adult)","Phase 2","22","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","GCO 10-1341","February 2011","July 2014","July 2015","April 8, 2011","December 24, 2015","April 23, 2018","Banner MD Anderson Cancer Center, Gilbert, Arizona, United States|Indiana University Simon Cancer Center, Indianapolis, Indiana, United States|Icahn School of Medicine at Mount Sinai, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT01331824"
537,"NCT01316523","Lenalidomide and Rituximab in Subjects With Previously Untreated Indolent Non-Hodgkin's Lymphoma",,"Active, not recruiting","No Results Available","Non Hodgkin's Lymphoma","Drug: Rituximab|Drug: Lenalidomide","Response rate to treatment|Time to progression|Overall survival|Tolerability|Duration of response from start of therapy","University of California, Davis|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","30","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","215856|UCDCC#224|RV_PI_NHL_0488","December 2010","September 2019","September 2019","March 16, 2011",,"January 25, 2019","University of California Davis Cancer Center, Sacramento, California, United States|Sutter Pacific Medical Foundation, Santa Rosa, California, United States",,"https://ClinicalTrials.gov/show/NCT01316523"
538,"NCT01193517","Azacitidine and CAPOX in Metastatic Colorectal Cancer",,"Completed","No Results Available","Colorectal Cancer","Drug: Azacitidine|Drug: Capecitabine|Drug: Oxaliplatin|Drug: Azacitidine MTD","Maximum Tolerated Dose (MTD) of Azacitidine, and Capecitabine and Oxaliplatin (CAPOX)|Response Rate of Azacitidine, and Capecitabine and Oxaliplatin (CAPOX)","M.D. Anderson Cancer Center|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","26","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2009-0625|NCI-2010-01973","August 2010","November 2016","November 2016","September 2, 2010",,"December 9, 2016","University of Texas MD Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT01193517"
539,"NCT01183663","Lenalidomide in Combination With Bevacizumab, Sorafenib, Temsirolimus, or 5-Fluorouracil, Leucovorin, Oxaliplatin (FOLFOX)",,"Completed","No Results Available","Advanced Cancers","Drug: Lenalidomide|Drug: Bevacizumab|Drug: Sorafenib|Drug: Temsirolimus|Drug: Oxaliplatin|Drug: Leucovorin|Drug: 5-fluorouracil","Maximum Tolerated Dose (MTD) of Lenalidomide in Combination With Bevacizumab, Sorafenib, Temsirolimus, or 5-Fluorouracil, Leucovorin, Oxaliplatin (FOLFOX)|Tumor Response","M.D. Anderson Cancer Center|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 1","180","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2010-0108|NCI-2012-01790","August 2010","May 2016","May 2016","August 17, 2010",,"June 3, 2016","University of Texas MD Anderson Cancer Center, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT01183663"
540,"NCT01177735","Pomalidomide in Gene Expression Profiling (GEP)-Defined High-risk Multiple Myeloma",,"Completed","Has Results","Multiple Myeloma","Drug: Pomalidomide","Progression-free Survival (PFS) After Initiation of Pomalidomide Therapy","University of Arkansas|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","71","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","UARK 2010-01","October 2011","September 2013","September 2013","August 9, 2010","March 4, 2015","November 20, 2017","University of Arkansas for Medical Sciences, Myeloma Institute for Research and Therapy, Little Rock, Arkansas, United States",,"https://ClinicalTrials.gov/show/NCT01177735"
541,"NCT01159574","Study of Decadron, Biaxin, and Pomalidomide in Relapsed/Refractory Myeloma",,"Completed","Has Results","Multiple Myeloma","Drug: dexamethasone|Drug: clarithromycin|Drug: Pomalidomide","Overall Response Rate|Time to Maximum Response, Expressed as Number of Cycles of Treatment to Maximum Response|Time to Disease Progression (Progression Free Survival)","Weill Medical College of Cornell University|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","121","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","1004011012|PO-MM-PI-0023","August 2010","May 5, 2015","May 5, 2015","July 9, 2010","April 12, 2017","June 11, 2019","Weill Cornell Medical College, New York, New York, United States",,"https://ClinicalTrials.gov/show/NCT01159574"
542,"NCT01142232","Lenalidomide and High Dose Melphalan Followed by Autologous Stem Cell Transplant in Multiple Myeloma",,"Completed","Has Results","Multiple Myeloma","Drug: Lenalidomide plus Melphalan during autologous stem cell transplantation|Drug: Lenalidomide maintenance","Phase I: Number of Patients With Dose Limiting Toxicity|Phase II: Overall Response Rate|Phase II: Treatment-Related Adverse Events Grade 3 or Higher","Attaya Suvannasankha|Celgene|Indiana University","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","60","Other|Industry","Interventional","Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","1005-06; IUCRO-0290","August 27, 2010","November 6, 2015","May 18, 2019","June 11, 2010","October 22, 2019","October 22, 2019","IU Simon Cancer Center, Indianapolis, Indiana, United States",,"https://ClinicalTrials.gov/show/NCT01142232"
543,"NCT01127386","Lenalidomide for Lean Body Mass and Muscle Strength in Inflammatory Cancer Cachexia Syndrome",,"Completed","No Results Available","Cancer Cachexia Syndrome","Drug: Lenalidomide|Other: basic cachexia management (prokinetics, physical activity counselling, nutritional counselling)","Lean Body Mass|and Handgrip Strength|SAEs|nutritional intake|physical functioning|inflammation|eating related symptoms (FAACT)|tumour dynamics (CT)","Florian Strasser, MD ABHPM|Celgene|Cantonal Hospital of St. Gallen","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","200","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","EKSG 09/040","March 2009","September 2012","December 2012","May 20, 2010",,"August 1, 2017","Kantonsspital St.Gallen, St.Gallen, Switzerland",,"https://ClinicalTrials.gov/show/NCT01127386"
544,"NCT01125176","Alternating Thalidomide and Lenalidomide Therapy Plus Rituximab (ThRiL) as Initial Treatment for Patients With CLL","ThRiL","Active, not recruiting","Has Results","Chronic Lymphocytic Leukemia","Drug: thalidomide|Drug: lenalidomide|Biological: rituximab","Overall Response Rate as Defined as the Number of Patients Who Experience a Response (Complete or Partial) to Treatment at the Time of Best Response|Progression Free Survival|Duration of Response|Time to Response|Overall Survival","Weill Medical College of Cornell University|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","15","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","1112012062|RV-CLL-PI-0391","March 30, 2012","December 20, 2018","March 2020","May 18, 2010","August 26, 2019","August 26, 2019","Weill Cornell Medical College, New York, New York, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/76/NCT01125176/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT01125176"
545,"NCT01121757","Epigenetic Modulation in Relapsed/Refractory Follicular Lymphoma and Marginal Zone Lymphoma",,"Terminated","Has Results","Follicular Lymphoma|Marginal Zone Lymphoma","Drug: azacitidine|Drug: lenalidomide","Response Predicted by Molecular Signatures Compared to True Response|Overall Response|Number of Participants With Grade 3 and 4 Toxicities","Duke University|Celgene","All","18 Years and older   (Adult, Older Adult)","Phase 2","11","Other|Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Pro00019069","April 2010","March 2013","January 2016","May 12, 2010","May 7, 2015","September 12, 2016","Duke University Medical Center, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT01121757"
546,"NCT01088373","Lenalidomide Combined to Azacitidine in Intermediate-2 or High Risk MDS With Del 5q","GFM-AZA-REV-09","Completed","No Results Available","Myelodysplastic Syndromes","Drug: Azacitidine combined to Lenalidomide","To identify the ""safe most successful dose""(sMSD) that is the dose level where the probabilities of success is maximized across the dose levels and the toxicity rate is kept within acceptable boundaries.|response rate and safety","Groupe Francophone des Myelodysplasies|Celgene","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2","50","Other|Industry","Interventional","Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AZA-REV-09","March 25, 2010","July 25, 2016","July 25, 2016","March 17, 2010",,"December 15, 2017","Hôpital kremlin Bicêtre, Le Kremlin-Bicêtre, IDF, France|Chu Brabois, Nancy, Vandoeuvre, France|CHU d'Amiens, Amiens, France|CHU Angers, Angers, France|Hôpital de la cote basque, Bayonne, France|Hôpital Avicenne, Bobigny, France|CHU Haut-Lévèque, Bordeaux, France|CH René Dubos, Cergy-pontoise, France|CHU de, Clermont Ferrand, France|Centre Hospitalier Sud-Francilien, Corbeil-Essonnes, France|CHU Henri Mondor, Creteil, France|CHU de Grenoble, Grenoble, France|CH Le mans, Le mans, France|Centre Hospitalier de Lens, Lens, France|CHRU de Limoges, Limoges, France|Hôpital Edouard Heriot, dpt Hématologie Clinique, Lyon, France|Institut Paoli-Calmette, Département d'hématologie, Marseille, France|Centre Hospitalier de Meaux, Meaux, France|Hopital de l'Hotel Dieu, Hematology Dpt, Nantes, France|CHU Archet, Nice, France|CHR La Source orléans, Orléans, France|Hôpital Saint Louis, Paris, France|Saint-Louis Hospital, Paris, France|Hôpital Saint-Antoine, Paris, France|Hôpital la pitié-Salpétrière, Paris, France|Hopital Cochin Service d'Hématologie, Paris, France|Hôpital Maréchal Joffre, Perpignan, France|Hôpital Jean-Bernard, Poitiers, France|centre hospitalier Jacques Puel, Rodez, France|Hôpital Henri Becquerel, Rouen, France|Hôpital Purpan, médecine Interne, Toulouse, France|Hôpital PURPAN, Service d'Hématologie Clinique, Toulouse, France|CHU Bretonneau, Tours, France|Institut gustave Roussy, Villejuif, France",,"https://ClinicalTrials.gov/show/NCT01088373"
